512984040	[-9,0.0,9.0]	37.78879168	-122.40202633999999	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
32947395	[12,1.0,-13.0]	37.793256279999994	-122.40219304	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
32947408	[17,-7.0,-10.0]	37.79341573333333	-122.40079837777778	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
690663635	[11,4.0,-15.0]	37.79340168571429	-122.40263322857142	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
32946665	[-13,7.0,6.0]	37.78875411666667	-122.4030783	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
32963370	[-5,0.0,5.0]	37.789681478947365	-122.40183754210526	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
151195286	[-6,7.0,-1.0]	37.7901932	-122.40309257999999	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
288511103	[6,6.0,-12.0]	37.79255545714285	-122.40300111428571	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
690663633	[10,4.0,-14.0]	37.793163549999996	-122.40257143333334	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
550652205	[-4,-4.0,8.0]	37.78946992978725	-122.40131578723407	0.015622682989247433	0.0939343649471271	0.06364939844268254	1.0	0.9468503937007875	0.1532739500382949
512984040	512984040	0
32947395	512984040	751.567
32947408	512984040	698.599
690663635	512984040	515.392
32946665	512984040	131.599
32963370	512984040	97.577
151195286	512984040	503.693
288511103	512984040	431.726
690663633	512984040	490.952
550652205	512984040	63.942
32947395	32947395	0
32947408	32947395	201.28
690663635	32947395	163.556
32946665	32947395	1191.446
32963370	32947395	653.989
151195286	32947395	574.806
288511103	32947395	319.84
690663633	32947395	139.116
550652205	32947395	687.625
32947408	32947408	0
690663635	32947408	284.233
32946665	32947408	1138.478
32963370	32947408	601.021
151195286	32947408	809.767
288511103	32947408	266.872
690663633	32947408	308.672
550652205	32947408	634.657
690663635	690663635	0
32946665	690663635	955.27
32963370	690663635	417.814
151195286	690663635	626.56
288511103	690663635	83.665
690663633	690663635	24.44
550652205	690663635	451.45
32946665	32946665	0
32963370	32946665	881.786
151195286	32946665	943.572
288511103	32946665	871.605
690663633	32946665	930.83
550652205	32946665	848.15
32963370	32963370	0
151195286	32963370	406.115
288511103	32963370	334.149
690663633	32963370	393.374
550652205	32963370	33.635
151195286	151195286	0
288511103	151195286	494.915
690663633	151195286	602.12
550652205	151195286	439.751
288511103	288511103	0
690663633	288511103	59.225
550652205	288511103	367.785
690663633	690663633	0
550652205	690663633	427.01
550652205	550652205	0
