280352557	[-3,18.0,-15.0]	40.74355585555555	-73.92556199999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
280354482	[10,-13.0,3.0]	40.742884999999994	-73.92004363846155	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
553154554	[-20,16.0,4.0]	40.73978566	-73.92532624	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
553154556	[-22,18.0,4.0]	40.7395494	-73.9254975	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
553154557	[-22,17.0,5.0]	40.73958004	-73.9254292	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
553154559	[-22,19.0,3.0]	40.73979006	-73.92576134000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
553154560	[-24,20.0,4.0]	40.73942056	-73.92591338000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372243	[-5,1.0,4.0]	40.74135324	-73.92247775999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372249	[-7,2.0,5.0]	40.741110039999995	-73.92269444	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372251	[-7,1.0,6.0]	40.74094026	-73.92244952	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372252	[-4,-1.0,5.0]	40.74126973999999	-73.92219358	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372254	[-6,2.0,4.0]	40.741257159999996	-73.92261196000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372257	[-5,1.0,4.0]	40.74136522	-73.92258681999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376372259	[-7,2.0,5.0]	40.741014740000004	-73.92271855999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495486340	[28,-7.0,-21.0]	40.74724481999999	-73.9211471	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495486494	[28,-5.0,-23.0]	40.74753124	-73.92140564	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495486817	[31,-8.0,-23.0]	40.7477715	-73.92099178000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495487050	[24,1.0,-25.0]	40.747352719999995	-73.92248268	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495487183	[29,-7.0,-22.0]	40.74756201666666	-73.92111441666667	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495487556	[30,-8.0,-22.0]	40.747567960000005	-73.92096792000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
280369233	[15,6.0,-21.0]	40.74586015	-73.92339702	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
373468766	[-45,37.0,8.0]	40.73690021666667	-73.92893366666668	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860399	[38,-18.0,-20.0]	40.74824334	-73.91914535999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860402	[42,-19.0,-23.0]	40.74898132	-73.91899513999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860404	[33,-17.0,-16.0]	40.747350700000005	-73.91931538	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403747	[12,-13.0,1.0]	40.743342999999996	-73.92002394000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403752	[4,7.0,-11.0]	40.74377309999999	-73.92371576000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403760	[8,-3.0,-5.0]	40.74355976	-73.92187507999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403763	[14,-18.0,4.0]	40.743258960000006	-73.91927446	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403764	[5,3.0,-8.0]	40.74368498	-73.92293752	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403768	[1,14.0,-15.0]	40.74389805999999	-73.92482752	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403773	[10,-8.0,-2.0]	40.74345006	-73.92094718	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376406583	[-1,19.0,-18.0]	40.74402034	-73.92586966	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495484489	[18,5.0,-23.0]	40.74642318	-73.92335638	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
495486272	[27,-4.0,-23.0]	40.747357980000004	-73.92167676	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860394	[46,-34.0,-12.0]	40.74824357	-73.91628213999999	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860395	[36,-23.0,-13.0]	40.747277	-73.91838408	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860396	[39,-28.0,-11.0]	40.74743756	-73.9174054	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860397	[48,-30.0,-18.0]	40.74898811111112	-73.91709211111112	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860398	[40,-24.0,-16.0]	40.748054180000004	-73.91816136	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860400	[42,-33.0,-9.0]	40.747538000000006	-73.91644032	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860401	[43,-29.0,-14.0]	40.748137266666674	-73.91726224444443	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860403	[44,-24.0,-20.0]	40.74891398	-73.91806894	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367860405	[49,-35.0,-14.0]	40.748799536363634	-73.91618033636364	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403749	[18,-28.0,10.0]	40.74303948	-73.9173973	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403756	[19,-30.0,11.0]	40.74300186000001	-73.91702386	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
376403758	[16,-24.0,8.0]	40.74311738	-73.91811878000001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
462694128	[30,-27.0,-3.0]	40.745707622727274	-73.91757447272727	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
462694299	[33,-32.0,-1.0]	40.74574612413795	-73.91677430344829	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
462694723	[34,-37.0,3.0]	40.74536653076923	-73.91582285384615	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
462695341	[21,-25.0,4.0]	40.74400760869565	-73.91795871739131	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
462695394	[23,-29.0,6.0]	40.74406168	-73.91720649333334	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
367807621	[58,-44.0,-14.0]	40.749602115	-73.91459516500001	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
265159144	[-45,40.0,5.0]	40.73717078333333	-73.92957575	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
280354485	[5,-12.0,7.0]	40.74206186666666	-73.92016137333334	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
280359384	[-8,9.0,-1.0]	40.74151722222222	-73.92391186666669	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
240140503	[39,-37.0,-2.0]	40.74650556	-73.91586608	0.025495350033744413	0.4016535487750412	0.1721186568019401	0.01656086282710969	0.7655913978494624	0.3361045446094186
280352557	280352557	0
280354482	280352557	2.0
553154554	280352557	2.0
553154556	280352557	2.0
553154557	280352557	2.0
553154559	280352557	3.0
553154560	280352557	3.0
376372243	280352557	2.0
376372249	280352557	2.0
376372251	280352557	2.0
376372252	280352557	2.0
376372254	280352557	2.0
376372257	280352557	2.0
376372259	280352557	2.0
495486340	280352557	3.0
495486494	280352557	3.0
495486817	280352557	3.0
495487050	280352557	2.0
495487183	280352557	3.0
495487556	280352557	3.0
280369233	280352557	2.0
373468766	280352557	3.0
367860399	280352557	3.0
367860402	280352557	3.0
367860404	280352557	3.0
376403747	280352557	2.0
376403752	280352557	1.0
376403760	280352557	1.0
376403763	280352557	2.0
376403764	280352557	1.0
376403768	280352557	0.0
376403773	280352557	2.0
376406583	280352557	0.0
495484489	280352557	2.0
495486272	280352557	3.0
367860394	280352557	3.0
367860395	280352557	3.0
367860396	280352557	3.0
367860397	280352557	3.0
367860398	280352557	3.0
367860400	280352557	3.0
367860401	280352557	3.0
367860403	280352557	3.0
367860405	280352557	3.0
376403749	280352557	2.0
376403756	280352557	3.0
376403758	280352557	2.0
462694128	280352557	3.0
462694299	280352557	3.0
462694723	280352557	3.0
462695341	280352557	3.0
462695394	280352557	3.0
367807621	280352557	3.0
265159144	280352557	3.0
280354485	280352557	3.0
280359384	280352557	2.0
240140503	280352557	3.0
280354482	280354482	0
553154554	280354482	2.0
553154556	280354482	2.0
553154557	280354482	2.0
553154559	280354482	3.0
553154560	280354482	3.0
376372243	280354482	2.0
376372249	280354482	2.0
376372251	280354482	2.0
376372252	280354482	1.0
376372254	280354482	2.0
376372257	280354482	2.0
376372259	280354482	2.0
495486340	280354482	2.0
495486494	280354482	3.0
495486817	280354482	2.0
495487050	280354482	3.0
495487183	280354482	2.0
495487556	280354482	2.0
280369233	280354482	2.0
373468766	280354482	3.0
367860399	280354482	2.0
367860402	280354482	2.0
367860404	280354482	2.0
376403747	280354482	0.0
376403752	280354482	1.0
376403760	280354482	1.0
376403763	280354482	0.0
376403764	280354482	1.0
376403768	280354482	2.0
376403773	280354482	0.0
376406583	280354482	2.0
495484489	280354482	2.0
495486272	280354482	2.0
367860394	280354482	3.0
367860395	280354482	2.0
367860396	280354482	2.0
367860397	280354482	3.0
367860398	280354482	3.0
367860400	280354482	3.0
367860401	280354482	3.0
367860403	280354482	2.0
367860405	280354482	3.0
376403749	280354482	1.0
376403756	280354482	2.0
376403758	280354482	1.0
462694128	280354482	2.0
462694299	280354482	2.0
462694723	280354482	2.0
462695341	280354482	2.0
462695394	280354482	2.0
367807621	280354482	3.0
265159144	280354482	3.0
280354485	280354482	1.0
280359384	280354482	2.0
240140503	280354482	3.0
553154554	553154554	0
553154556	553154554	0.0
553154557	553154554	0.0
553154559	553154554	0.0
553154560	553154554	0.0
376372243	553154554	2.0
376372249	553154554	1.0
376372251	553154554	1.0
376372252	553154554	1.0
376372254	553154554	1.0
376372257	553154554	1.0
376372259	553154554	1.0
495486340	553154554	3.0
495486494	553154554	3.0
495486817	553154554	3.0
495487050	553154554	3.0
495487183	553154554	3.0
495487556	553154554	3.0
280369233	553154554	3.0
373468766	553154554	2.0
367860399	553154554	3.0
367860402	553154554	3.0
367860404	553154554	3.0
376403747	553154554	2.0
376403752	553154554	2.0
376403760	553154554	2.0
376403763	553154554	2.0
376403764	553154554	2.0
376403768	553154554	2.0
376403773	553154554	2.0
376406583	553154554	2.0
495484489	553154554	3.0
495486272	553154554	3.0
367860394	553154554	3.0
367860395	553154554	3.0
367860396	553154554	3.0
367860397	553154554	3.0
367860398	553154554	3.0
367860400	553154554	3.0
367860401	553154554	3.0
367860403	553154554	3.0
367860405	553154554	3.0
376403749	553154554	2.0
376403756	553154554	3.0
376403758	553154554	2.0
462694128	553154554	3.0
462694299	553154554	3.0
462694723	553154554	3.0
462695341	553154554	3.0
462695394	553154554	3.0
367807621	553154554	3.0
265159144	553154554	2.0
280354485	553154554	2.0
280359384	553154554	1.0
240140503	553154554	3.0
553154556	553154556	0
553154557	553154556	0.0
553154559	553154556	0.0
553154560	553154556	0.0
376372243	553154556	2.0
376372249	553154556	1.0
376372251	553154556	1.0
376372252	553154556	1.0
376372254	553154556	1.0
376372257	553154556	1.0
376372259	553154556	1.0
495486340	553154556	3.0
495486494	553154556	3.0
495486817	553154556	3.0
495487050	553154556	3.0
495487183	553154556	3.0
495487556	553154556	3.0
280369233	553154556	3.0
373468766	553154556	2.0
367860399	553154556	3.0
367860402	553154556	3.0
367860404	553154556	3.0
376403747	553154556	2.0
376403752	553154556	2.0
376403760	553154556	2.0
376403763	553154556	2.0
376403764	553154556	2.0
376403768	553154556	3.0
376403773	553154556	2.0
376406583	553154556	3.0
495484489	553154556	3.0
495486272	553154556	3.0
367860394	553154556	3.0
367860395	553154556	3.0
367860396	553154556	3.0
367860397	553154556	3.0
367860398	553154556	3.0
367860400	553154556	3.0
367860401	553154556	3.0
367860403	553154556	3.0
367860405	553154556	3.0
376403749	553154556	3.0
376403756	553154556	3.0
376403758	553154556	3.0
462694128	553154556	3.0
462694299	553154556	3.0
462694723	553154556	3.0
462695341	553154556	3.0
462695394	553154556	3.0
367807621	553154556	3.0
265159144	553154556	2.0
280354485	553154556	2.0
280359384	553154556	1.0
240140503	553154556	3.0
553154557	553154557	0
553154559	553154557	0.0
553154560	553154557	0.0
376372243	553154557	2.0
376372249	553154557	1.0
376372251	553154557	1.0
376372252	553154557	1.0
376372254	553154557	1.0
376372257	553154557	1.0
376372259	553154557	1.0
495486340	553154557	3.0
495486494	553154557	3.0
495486817	553154557	3.0
495487050	553154557	3.0
495487183	553154557	3.0
495487556	553154557	3.0
280369233	553154557	3.0
373468766	553154557	2.0
367860399	553154557	3.0
367860402	553154557	3.0
367860404	553154557	3.0
376403747	553154557	2.0
376403752	553154557	2.0
376403760	553154557	2.0
376403763	553154557	2.0
376403764	553154557	2.0
376403768	553154557	3.0
376403773	553154557	2.0
376406583	553154557	3.0
495484489	553154557	3.0
495486272	553154557	3.0
367860394	553154557	3.0
367860395	553154557	3.0
367860396	553154557	3.0
367860397	553154557	3.0
367860398	553154557	3.0
367860400	553154557	3.0
367860401	553154557	3.0
367860403	553154557	3.0
367860405	553154557	3.0
376403749	553154557	3.0
376403756	553154557	3.0
376403758	553154557	3.0
462694128	553154557	3.0
462694299	553154557	3.0
462694723	553154557	3.0
462695341	553154557	3.0
462695394	553154557	3.0
367807621	553154557	3.0
265159144	553154557	2.0
280354485	553154557	2.0
280359384	553154557	1.0
240140503	553154557	3.0
553154559	553154559	0
553154560	553154559	0.0
376372243	553154559	2.0
376372249	553154559	2.0
376372251	553154559	2.0
376372252	553154559	2.0
376372254	553154559	2.0
376372257	553154559	2.0
376372259	553154559	2.0
495486340	553154559	3.0
495486494	553154559	3.0
495486817	553154559	3.0
495487050	553154559	3.0
495487183	553154559	3.0
495487556	553154559	3.0
280369233	553154559	3.0
373468766	553154559	2.0
367860399	553154559	3.0
367860402	553154559	3.0
367860404	553154559	3.0
376403747	553154559	3.0
376403752	553154559	2.0
376403760	553154559	2.0
376403763	553154559	3.0
376403764	553154559	2.0
376403768	553154559	3.0
376403773	553154559	3.0
376406583	553154559	3.0
495484489	553154559	3.0
495486272	553154559	3.0
367860394	553154559	4.0
367860395	553154559	3.0
367860396	553154559	3.0
367860397	553154559	4.0
367860398	553154559	3.0
367860400	553154559	3.0
367860401	553154559	3.0
367860403	553154559	3.0
367860405	553154559	4.0
376403749	553154559	3.0
376403756	553154559	3.0
376403758	553154559	3.0
462694128	553154559	3.0
462694299	553154559	3.0
462694723	553154559	3.0
462695341	553154559	3.0
462695394	553154559	3.0
367807621	553154559	4.0
265159144	553154559	2.0
280354485	553154559	2.0
280359384	553154559	2.0
240140503	553154559	3.0
553154560	553154560	0
376372243	553154560	2.0
376372249	553154560	2.0
376372251	553154560	2.0
376372252	553154560	2.0
376372254	553154560	2.0
376372257	553154560	2.0
376372259	553154560	2.0
495486340	553154560	3.0
495486494	553154560	3.0
495486817	553154560	3.0
495487050	553154560	3.0
495487183	553154560	3.0
495487556	553154560	3.0
280369233	553154560	3.0
373468766	553154560	2.0
367860399	553154560	3.0
367860402	553154560	3.0
367860404	553154560	3.0
376403747	553154560	3.0
376403752	553154560	2.0
376403760	553154560	2.0
376403763	553154560	3.0
376403764	553154560	2.0
376403768	553154560	3.0
376403773	553154560	3.0
376406583	553154560	2.0
495484489	553154560	3.0
495486272	553154560	3.0
367860394	553154560	4.0
367860395	553154560	3.0
367860396	553154560	3.0
367860397	553154560	4.0
367860398	553154560	3.0
367860400	553154560	3.0
367860401	553154560	3.0
367860403	553154560	3.0
367860405	553154560	4.0
376403749	553154560	3.0
376403756	553154560	3.0
376403758	553154560	3.0
462694128	553154560	3.0
462694299	553154560	3.0
462694723	553154560	3.0
462695341	553154560	3.0
462695394	553154560	3.0
367807621	553154560	4.0
265159144	553154560	2.0
280354485	553154560	2.0
280359384	553154560	2.0
240140503	553154560	3.0
376372243	376372243	0
376372249	376372243	0.0
376372251	376372243	0.0
376372252	376372243	0.0
376372254	376372243	0.0
376372257	376372243	0.0
376372259	376372243	0.0
495486340	376372243	2.0
495486494	376372243	3.0
495486817	376372243	2.0
495487050	376372243	3.0
495487183	376372243	2.0
495487556	376372243	2.0
280369233	376372243	2.0
373468766	376372243	3.0
367860399	376372243	3.0
367860402	376372243	3.0
367860404	376372243	3.0
376403747	376372243	1.0
376403752	376372243	1.0
376403760	376372243	1.0
376403763	376372243	2.0
376403764	376372243	1.0
376403768	376372243	2.0
376403773	376372243	1.0
376406583	376372243	2.0
495484489	376372243	2.0
495486272	376372243	2.0
367860394	376372243	3.0
367860395	376372243	3.0
367860396	376372243	3.0
367860397	376372243	3.0
367860398	376372243	3.0
367860400	376372243	3.0
