32839422	37.805381963636364	-122.42486074545454	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	816.871218454247	55	[0.5704821 0.4295179]	0.33396184062162776	37.8053246 -122.4251229, 37.8052229 -122.4250028, 37.8052772 -122.4249169, 37.8053314 -122.4248053, 37.8053721 -122.4246938, 37.8054128 -122.4245479, 37.8055484 -122.4245908, 37.8055145 -122.4247624, 37.8054671 -122.4248912, 37.8054060 -122.4250113, 37.8053246 -122.4251229
32839432	37.80548677272728	-122.42414757272728	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	726.2379147535183	55	[0.5704821 0.4295179]	0.3260868960180325	37.8055620 -122.4244191, 37.8054331 -122.4244019, 37.8054399 -122.4242646, 37.8054331 -122.4241273, 37.8054060 -122.4239900, 37.8053721 -122.4238784, 37.8054874 -122.4238183, 37.8055281 -122.4239385, 37.8055620 -122.4241015, 37.8055688 -122.4242646, 37.8055620 -122.4244191
32859152	37.79634717142858	-122.40018181428572	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	2116.693137482271	67	[0.5704821 0.4295179]	0.48311977453085775	37.7959981 -122.4002716, 37.7960335 -122.4000007, 37.7960642 -122.4000027, 37.7967713 -122.4001465, 37.7968002 -122.4001525, 37.7967648 -122.4004271, 37.7959981 -122.4002716
32945951	37.775616686046526	-122.4234026232558	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	2446.508712777574	16	[0.5704821 0.4295179]	0.3578458884801645	37.7756973 -122.4240414, 37.7756327 -122.4240279, 37.7756351 -122.4240036, 37.7755069 -122.4239759, 37.7755030 -122.4240009, 37.7753776 -122.4239748, 37.7754047 -122.4238033, 37.7754711 -122.4238195, 37.7754681 -122.4238364, 37.7756251 -122.4238680, 37.7756481 -122.4237176, 37.7756159 -122.4237107, 37.7756023 -122.4237247, 37.7755794 -122.4237211, 37.7755671 -122.4236998, 37.7755715 -122.4236662, 37.7755822 -122.4236584, 37.7755975 -122.4235377, 37.7754643 -122.4235111, 37.7754892 -122.4233260, 37.7756210 -122.4233492, 37.7756302 -122.4232726, 37.7756196 -122.4232560, 37.7756236 -122.4232176, 37.7756455 -122.4231964, 37.7756733 -122.4232035, 37.7756843 -122.4232187, 37.7757085 -122.4232237, 37.7757277 -122.4230767, 37.7755185 -122.4230277, 37.7755353 -122.4228994, 37.7755219 -122.4228756, 37.7755258 -122.4228420, 37.7755458 -122.4228251, 37.7755714 -122.4228303, 37.7755853 -122.4228487, 37.7757999 -122.4228949, 37.7758227 -122.4228764, 37.7758515 -122.4228842, 37.7758672 -122.4229091, 37.7758629 -122.4229491, 37.7758392 -122.4229695, 37.7756973 -122.4240414
32947577	37.79670408571428	-122.39774194285715	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	2028.1141036180668	67	[0.5704821 0.4295179]	0.4754233212820175	37.7967730 -122.3981718, 37.7965627 -122.3981310, 37.7965659 -122.3981055, 37.7966771 -122.3972100, 37.7966802 -122.3971850, 37.7968967 -122.3972185, 37.7967730 -122.3981718
32965108	37.79025368	-122.4330841	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	2526.8379563175968	34	[0.5704821 0.4295179]	0.4191540852551596	37.7903370 -122.4334341, 37.7900274 -122.4333723, 37.7901287 -122.4325591, 37.7904383 -122.4326209, 37.7903370 -122.4334341
33790323	37.777119299999995	-122.4176535625	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	1855.3347485948605	126	[0.5704821 0.4295179]	0.6384877898949397	37.7773967 -122.4178732, 37.7774084 -122.4177810, 37.7774483 -122.4177891, 37.7774612 -122.4176879, 37.7774208 -122.4176796, 37.7774321 -122.4175908, 37.7773571 -122.4175755, 37.7771022 -122.4175236, 37.7768312 -122.4174684, 37.7768092 -122.4174639, 37.7767976 -122.4175551, 37.7767560 -122.4175466, 37.7767431 -122.4176482, 37.7767798 -122.4176557, 37.7767684 -122.4177452, 37.7773967 -122.4178732
35174722	37.776741512499996	-122.419116875	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	1363.0444672008596	122	[0.5704821 0.4295179]	0.5836406708185473	37.7765389 -122.4189929, 37.7764987 -122.4193232, 37.7769103 -122.4194033, 37.7769505 -122.4190730, 37.7768907 -122.4190614, 37.7768593 -122.4190553, 37.7767448 -122.4190330, 37.7765389 -122.4189929
37058253	37.78436842222223	-122.38982308888889	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	978.967044252194	12	[0.5704821 0.4295179]	0.21826114719815762	37.7843360 -122.3900998, 37.7846224 -122.3897201, 37.7844909 -122.3895613, 37.7843832 -122.3897040, 37.7843688 -122.3896866, 37.7842860 -122.3897963, 37.7842942 -122.3898063, 37.7841983 -122.3899336, 37.7843360 -122.3900998
37058255	37.78473768461538	-122.38900841153844	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	2666.608328027649	12	[0.5704821 0.4295179]	0.3648968879006702	37.7846803 -122.3896769, 37.7848363 -122.3894881, 37.7848363 -122.3890246, 37.7847820 -122.3889645, 37.7847820 -122.3888615, 37.7848499 -122.3887757, 37.7848431 -122.3887671, 37.7848702 -122.3887320, 37.7848416 -122.3886949, 37.7848530 -122.3886803, 37.7848423 -122.3886655, 37.7848582 -122.3886450, 37.7848426 -122.3886250, 37.7848545 -122.3886100, 37.7848434 -122.3885949, 37.7848569 -122.3885746, 37.7848227 -122.3885354, 37.7842868 -122.3891877, 37.7844089 -122.3893336, 37.7845785 -122.3891190, 37.7846599 -122.3891190, 37.7846599 -122.3894366, 37.7846396 -122.3894623, 37.7846192 -122.3894366, 37.7845514 -122.3895310, 37.7846803 -122.3896769
